# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,false
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4254
SuccessfulRequests,4254
Conflicts,132
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.7377
AvgAcquireTimeMs,14.738834038551952
AvgProcessingTimeMs,49.43582510578279
AvgTotalTimeMs,79.71180065820404

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
4,resource_1,15,51,75
16,resource_1,20,57,94
9,resource_4,8,70,89
3,resource_3,21,24,65
2,resource_1,20,55,92
14,resource_4,11,27,53
19,resource_2,10,46,68
13,resource_0,13,49,83
12,resource_1,24,33,70
17,resource_0,17,64,100
18,resource_0,13,54,80
8,resource_1,22,75,103
5,resource_0,9,37,61
1,resource_4,12,48,80
15,resource_4,16,76,104
6,resource_2,7,73,93
0,resource_4,10,49,76
10,resource_2,24,46,83
3,resource_4,17,74,97
7,resource_1,16,43,81
4,resource_4,11,6,32
11,resource_3,18,58,84
16,resource_0,13,55,78
9,resource_3,18,39,79
8,resource_3,20,34,64
12,resource_1,18,61,100
13,resource_0,13,4,41
6,resource_0,8,25,48
0,resource_2,9,87,110
2,resource_4,6,56,80
19,resource_4,22,39,72
5,resource_2,34,28,77
14,resource_1,11,63,87
11,resource_3,13,12,37
17,resource_0,12,24,55
10,resource_3,11,64,92
3,resource_0,14,49,78
7,resource_0,19,44,79
16,resource_0,22,52,89
14,resource_1,21,37,75
15,resource_1,16,52,78
4,resource_4,16,50,73
8,resource_0,16,57,85
9,resource_3,14,42,72
2,resource_0,14,56,87
3,resource_2,14,35,70
12,resource_1,15,100,136
18,resource_3,9,70,97
10,resource_0,21,17,50
1,resource_3,14,57,92
15,resource_4,3,33,53
6,resource_1,12,46,74
13,resource_2,19,50,80
0,resource_3,7,59,76
5,resource_2,16,52,84
8,resource_0,14,21,41
11,resource_2,7,57,71
16,resource_3,5,80,104
4,resource_4,10,26,52
8,resource_2,13,24,45
9,resource_2,16,68,95
7,resource_2,22,42,78
19,resource_0,17,73,113
17,resource_1,21,59,93
14,resource_0,21,59,95
11,resource_0,18,22,51
8,resource_2,21,38,74
12,resource_4,16,40,70
18,resource_3,9,60,88
6,resource_4,19,58,97
5,resource_0,21,45,73
2,resource_3,13,35,61
17,resource_4,17,39,67
1,resource_4,27,52,99
3,resource_2,12,54,80
13,resource_4,8,97,123
10,resource_0,18,63,89
0,resource_3,13,39,72
19,resource_2,6,54,71
9,resource_1,13,17,44
15,resource_0,7,36,58
4,resource_3,1,38,50
7,resource_4,14,39,68
19,resource_1,8,46,61
14,resource_2,16,51,86
17,resource_2,6,18,51
0,resource_2,16,16,53
16,resource_0,9,76,100
8,resource_3,21,39,67
10,resource_2,16,33,56
12,resource_3,9,79,96
11,resource_3,17,18,56
15,resource_0,11,106,127

# Conflict Logs
ContainerId,ResourceId
10,resource_1
1,resource_1
17,resource_2
18,resource_2
7,resource_2
2,resource_1
19,resource_1
7,resource_2
0,resource_3
15,resource_3
5,resource_3
15,resource_4
8,resource_4
3,resource_0
16,resource_2
13,resource_2
10,resource_2
5,resource_3
1,resource_3
8,resource_3
15,resource_3
18,resource_4
0,resource_2
18,resource_3
17,resource_3
4,resource_4
8,resource_0
9,resource_0
12,resource_0
2,resource_2
0,resource_0
10,resource_0
6,resource_0
1,resource_1
17,resource_4
14,resource_2
4,resource_4
1,resource_4
14,resource_4
0,resource_2
8,resource_2
8,resource_1
5,resource_3
7,resource_3
2,resource_0
18,resource_0
11,resource_1
15,resource_1
1,resource_2
12,resource_4
3,resource_3
15,resource_4
10,resource_3
6,resource_2
2,resource_2
4,resource_0
1,resource_2
15,resource_4
13,resource_2
19,resource_3
9,resource_1
1,resource_4
10,resource_4
13,resource_2
13,resource_0
7,resource_0
5,resource_0
8,resource_2
1,resource_2
11,resource_2
12,resource_1
15,resource_4
16,resource_0
11,resource_1
19,resource_1
14,resource_1
13,resource_4
2,resource_2
11,resource_2
4,resource_4
5,resource_0
14,resource_0
11,resource_0
1,resource_0
7,resource_4
6,resource_4
7,resource_2
5,resource_2
2,resource_2
3,resource_3
5,resource_0
19,resource_3
9,resource_1
8,resource_4
4,resource_1
8,resource_3
11,resource_3
4,resource_3
18,resource_3
8,resource_3
4,resource_2
6,resource_4
4,resource_3
14,resource_1
7,resource_4
18,resource_2
7,resource_0
19,resource_0
18,resource_1
5,resource_0
16,resource_0
14,resource_0
16,resource_0
12,resource_1
17,resource_2
18,resource_3
13,resource_0
3,resource_0
5,resource_1
15,resource_4
4,resource_4
5,resource_0
12,resource_2
11,resource_0
17,resource_0
18,resource_1
12,resource_1
6,resource_1
2,resource_4
0,resource_4
1,resource_4
17,resource_4

# Timeout Logs
ContainerId,ResourceId
