# Simulation Configuration
NumContainers,20
NumResources,5
SimulationTime,60
MaxConcurrentAccess,3
SynchronizationEnabled,false
NetworkLatencyMean,15
ProcessingTimeMean,50

# Summary Metrics
TotalRequests,4232
SuccessfulRequests,4232
Conflicts,121
Timeouts,0
TotalDuration,61
ThroughputPerSecond,69.37705
AvgAcquireTimeMs,15.489603024574668
AvgProcessingTimeMs,49.67367674858223
AvgTotalTimeMs,82.31356332703214

# Access Logs
ContainerId,ResourceId,AcquireTimeMs,ProcessingTimeMs,TotalTimeMs
0,resource_0,15,78,138
7,resource_1,15,49,93
6,resource_2,30,82,140
16,resource_2,30,43,110
19,resource_2,31,29,95
14,resource_0,15,41,78
12,resource_0,15,65,125
1,resource_3,15,48,109
15,resource_1,16,22,63
19,resource_0,30,51,109
18,resource_4,15,76,109
11,resource_0,15,61,109
8,resource_2,31,36,109
9,resource_1,16,51,108
2,resource_1,31,17,92
17,resource_0,31,48,124
10,resource_2,15,35,76
0,resource_2,16,44,93
13,resource_1,15,77,124
1,resource_3,15,34,77
7,resource_2,16,64,123
15,resource_0,29,1,76
5,resource_4,30,49,107
4,resource_3,30,19,92
12,resource_3,29,61,123
19,resource_1,30,35,93
16,resource_0,15,68,108
12,resource_3,30,24,77
3,resource_3,15,69,108
8,resource_2,31,33,93
0,resource_0,15,27,78
14,resource_4,31,37,109
2,resource_4,16,31,63
10,resource_2,15,65,125
18,resource_3,15,65,125
11,resource_2,16,56,111
4,resource_1,32,26,79
17,resource_4,15,59,111
6,resource_4,32,43,111
15,resource_0,15,59,111
1,resource_1,15,40,94
13,resource_4,31,79,142
19,resource_0,16,73,109
12,resource_0,15,34,77
16,resource_0,31,64,141
9,resource_4,15,42,77
5,resource_3,15,61,93
3,resource_2,16,26,62
7,resource_4,30,47,124
4,resource_0,30,74,139
0,resource_0,30,56,110
16,resource_3,30,54,110
10,resource_0,15,48,95
13,resource_3,30,76,142
17,resource_4,15,38,78
8,resource_3,16,68,109
9,resource_0,15,86,124
11,resource_3,15,32,77
15,resource_1,15,33,92
4,resource_3,15,86,124
16,resource_2,15,58,93
2,resource_3,31,62,123
18,resource_0,15,37,92
5,resource_0,15,76,108
3,resource_2,15,66,108
12,resource_4,15,51,93
13,resource_3,30,25,77
19,resource_4,31,42,93
1,resource_4,30,6,77
14,resource_4,15,39,77
6,resource_1,15,24,77
0,resource_4,15,94,155
17,resource_4,15,44,94
13,resource_0,15,31,63
2,resource_2,15,65,109
1,resource_3,31,47,94
15,resource_3,15,65,109
6,resource_0,31,48,125
7,resource_4,31,67,140
16,resource_2,15,4,48
17,resource_3,30,47,94
4,resource_2,15,51,110
18,resource_4,15,45,94
9,resource_3,32,26,79
8,resource_3,15,63,94
5,resource_4,15,69,126
12,resource_0,16,66,110
11,resource_1,31,40,94
10,resource_0,15,50,94
14,resource_1,15,3,46
13,resource_3,15,40,78
16,resource_4,16,37,79

# Conflict Logs
ContainerId,ResourceId
13,resource_4
9,resource_1
19,resource_4
8,resource_1
15,resource_2
2,resource_2
3,resource_4
11,resource_1
13,resource_2
4,resource_2
11,resource_1
12,resource_4
9,resource_1
3,resource_4
9,resource_4
18,resource_0
17,resource_2
18,resource_1
8,resource_1
3,resource_2
12,resource_0
17,resource_0
12,resource_4
7,resource_3
15,resource_2
4,resource_2
15,resource_4
13,resource_1
1,resource_4
11,resource_1
17,resource_1
15,resource_4
19,resource_2
16,resource_1
2,resource_1
19,resource_1
7,resource_3
2,resource_1
14,resource_1
3,resource_4
3,resource_3
17,resource_3
11,resource_1
7,resource_4
6,resource_3
11,resource_3
2,resource_2
4,resource_4
11,resource_4
2,resource_0
1,resource_2
12,resource_4
3,resource_3
2,resource_4
0,resource_4
6,resource_4
17,resource_4
15,resource_0
5,resource_0
7,resource_4
18,resource_2
18,resource_3
11,resource_2
16,resource_4
3,resource_2
13,resource_2
9,resource_2
8,resource_4
7,resource_4
16,resource_4
13,resource_1
11,resource_1
4,resource_2
19,resource_1
10,resource_1
1,resource_1
10,resource_4
16,resource_0
15,resource_3
3,resource_3
18,resource_3
3,resource_0
15,resource_0
16,resource_0
6,resource_3
12,resource_4
3,resource_2
16,resource_2
10,resource_2
7,resource_2
19,resource_1
17,resource_2
5,resource_0
13,resource_0
11,resource_1
3,resource_3
11,resource_4
7,resource_4
8,resource_1
11,resource_1
3,resource_2
10,resource_1
6,resource_0
4,resource_0
13,resource_4
3,resource_2
12,resource_3
13,resource_3
8,resource_3
15,resource_2
19,resource_2
2,resource_2
1,resource_4
14,resource_1
11,resource_0
0,resource_4
5,resource_1
10,resource_2
4,resource_0
1,resource_4
14,resource_4

# Timeout Logs
ContainerId,ResourceId
